RoundTime,RoundTimeLeft,IsBombPlanted,CTEquipmentValue,TEquipmentValue,CTPlayersAlive,TPlayersAlive,CTPlayersTotHealth,TPlayersTotHealth,CTNumHelmets,TNumHelmets,CTNumArmors,TNumArmors,CTNumDefuseKits,CTNumSmokes,TNumSmokes,CTNumMollies,TNumMollies,CTNumHEGrenades,TNumHEGrenades,CTNumFlashes,TNumFlashes,CTScore,TScore
54,61,0,25350,24000,3,4,272,258,3,4,3,4,2,1,1,1,1,1,0,1,0,2,1
23,92,0,4350,4150,5,5,470,496,0,0,4,3,1,1,0,0,0,0,0,0,0,0,1
19,96,0,32900,10250,5,5,500,487,5,2,5,5,5,4,2,3,1,3,1,2,0,6,1
57,58,0,22600,27250,5,5,445,340,2,5,4,5,0,1,1,0,1,0,0,1,1,6,6
75,40,0,8900,25650,4,1,257,44,0,1,1,1,0,1,1,0,0,0,0,0,1,10,9
94,21,0,28950,28350,4,1,278,100,3,1,4,1,2,0,0,0,0,1,0,0,0,13,10
30,85,0,34500,28150,5,3,413,274,5,3,5,3,5,2,2,1,2,3,0,4,1,22,19
66,49,0,31150,1400,5,5,450,426,5,0,5,0,2,2,0,1,0,1,0,3,0,4,1
33,82,0,22450,4750,5,1,387,1,5,0,5,0,1,3,0,1,0,1,0,2,0,2,0
75,40,0,30250,26950,2,3,200,246,2,3,2,3,1,0,1,0,1,1,0,0,1,8,5
0,115,0,23100,22700,5,5,500,500,5,5,5,5,2,3,5,1,0,4,1,4,4,8,10
65,40,1,14400,18850,2,2,199,200,1,2,2,2,0,1,1,0,0,0,0,0,1,13,4
28,87,0,28250,27450,5,4,353,309,3,4,5,4,2,2,2,1,3,1,1,3,3,7,2
0,115,0,27100,1000,5,5,500,500,5,0,5,0,1,5,0,4,0,4,0,5,0,9,10
14,101,0,29400,3950,5,5,500,420,5,0,5,1,4,4,0,3,0,2,0,5,1,7,2
23,92,0,4100,4250,4,4,346,400,0,0,3,4,1,0,0,0,0,0,0,0,0,5,11
36,79,0,7000,26450,4,5,330,437,0,5,0,5,0,0,3,0,3,0,2,1,4,4,4
109,6,0,33250,26200,4,1,346,100,4,0,4,1,4,0,0,1,0,0,0,2,0,8,7
41,74,0,30850,22900,4,3,400,144,4,3,4,3,4,1,0,0,0,1,0,3,1,11,2
42,40,1,19050,27150,1,4,74,385,0,4,1,4,0,0,1,0,4,0,1,0,4,9,13
41,74,0,26100,22850,4,5,366,378,1,4,4,5,2,2,3,0,1,1,0,1,2,8,13
42,73,0,31500,20700,4,2,238,152,3,1,4,2,4,3,0,0,0,2,0,3,1,9,16
44,71,0,27750,3000,5,3,472,156,5,0,5,0,3,4,0,3,0,0,0,1,0,10,10
15,100,0,28200,25200,5,5,500,500,2,5,5,5,2,4,3,3,4,4,0,2,4,14,7
11,104,0,22950,28550,5,4,422,400,2,4,5,4,0,4,4,1,3,3,2,2,4,3,5
20,95,0,23450,28650,3,2,213,149,2,2,3,2,0,2,0,0,1,1,0,2,2,11,4
0,115,0,28300,23950,5,5,500,500,4,5,5,5,4,5,5,5,4,3,0,5,4,7,8
29,86,0,28150,27850,5,4,446,313,3,4,5,4,0,3,2,2,3,2,0,3,3,1,3
12,103,0,29550,5100,5,5,500,434,5,0,5,2,2,4,0,2,0,4,0,3,1,10,13
54,27,1,4400,4300,4,3,144,142,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0
18,97,0,29550,27150,4,5,400,404,0,5,4,5,2,4,3,0,5,1,1,3,5,4,7
81,34,0,31650,15150,3,1,300,1,3,1,3,1,3,1,0,1,0,0,0,2,0,5,0
16,99,0,28200,4650,5,5,500,500,5,0,5,1,4,3,1,2,0,2,0,2,2,12,7
12,103,0,32900,25500,5,5,500,380,5,5,5,5,4,5,3,4,4,3,1,4,5,7,15
101,25,1,27050,4250,2,1,200,7,1,0,2,0,2,1,0,0,0,0,0,2,0,4,1
82,33,0,31500,28050,3,2,269,200,2,2,3,2,2,1,1,1,1,1,0,1,1,3,12
15,100,0,32100,7700,5,5,500,367,5,0,5,4,4,5,0,3,0,3,0,4,1,10,2
28,87,0,5750,25600,5,5,428,474,0,5,1,5,0,1,2,0,3,0,1,0,5,12,12
116,-2,1,3300,24400,1,5,84,260,0,5,0,5,0,0,1,0,0,0,0,1,4,2,5
38,77,0,27800,25300,4,5,400,475,2,4,4,5,2,3,0,1,2,0,0,3,1,14,15
92,23,0,31100,25550,3,1,247,71,3,1,3,1,2,0,0,0,0,0,0,0,0,4,3
90,25,0,30150,20800,4,1,260,90,4,1,4,1,3,1,0,0,0,1,0,2,0,12,9
43,32,1,4250,4150,1,3,38,264,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
56,59,0,29000,19300,2,3,134,300,2,3,2,3,2,1,0,0,1,0,0,1,0,5,8
34,81,0,28000,24300,4,3,360,300,0,3,4,3,2,3,0,1,1,1,0,2,1,11,14
110,18,1,4300,3900,2,3,139,210,0,0,1,2,1,0,0,0,0,0,0,0,0,8,8
38,77,0,31650,24400,1,3,21,248,1,3,1,3,1,1,1,0,3,1,0,1,1,8,5
0,115,0,5500,27150,5,5,500,500,1,5,1,5,1,0,4,0,5,0,2,0,5,6,5
101,14,0,32600,22400,5,1,429,6,5,1,5,1,4,0,0,0,0,0,0,1,0,9,3
23,92,0,4450,4050,2,4,106,248,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
83,36,1,28050,25450,3,3,242,145,0,3,3,3,1,0,0,0,0,0,0,0,1,14,10
0,115,0,7200,25150,5,5,500,500,1,5,4,5,0,1,5,0,5,0,2,2,5,5,13
12,103,0,31850,10200,5,4,423,348,5,4,5,4,3,4,1,3,1,4,0,4,1,10,5
24,91,0,28050,23400,5,5,499,494,4,2,5,5,3,4,3,2,2,3,0,2,3,15,14
138,-1,1,5600,27250,3,4,189,374,0,4,1,4,0,0,0,0,0,0,0,0,1,2,6
50,65,0,29300,27450,4,5,373,304,3,5,4,5,3,1,1,1,2,1,0,2,3,15,8
64,51,0,23450,26950,5,4,420,400,1,4,5,4,0,2,1,0,1,0,0,1,2,8,12
0,115,0,31150,5250,5,5,500,500,5,1,5,2,4,5,4,5,1,4,0,5,1,7,2
23,92,0,19200,28450,5,5,500,411,3,5,5,5,0,1,4,1,3,0,1,1,4,4,11
24,91,0,27050,22550,5,4,448,313,3,4,5,4,1,4,2,2,2,1,1,0,0,5,14
54,40,1,29100,26250,2,2,140,200,2,2,2,2,2,0,0,1,0,1,0,0,1,14,10
42,40,1,29650,18550,2,3,200,204,0,3,2,3,1,2,0,0,0,0,0,0,0,11,16
26,89,0,4300,4200,5,4,500,400,0,0,4,4,1,0,0,0,0,1,0,0,0,12,4
75,-2,1,27700,21150,4,2,240,136,2,2,4,2,2,3,0,0,0,0,0,2,0,3,6
111,8,1,23400,26450,3,3,274,234,2,3,3,3,0,2,0,0,0,0,0,1,1,8,15
69,46,0,30250,26950,4,5,400,500,4,5,4,5,3,0,2,0,2,1,0,1,3,8,5
45,70,0,29050,13100,3,3,254,204,3,2,3,2,2,1,0,0,0,1,0,2,1,9,3
47,25,1,2950,22450,1,4,24,308,0,4,0,4,0,0,0,0,0,0,0,0,2,2,9
70,45,0,4200,3400,3,1,237,100,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
52,63,0,27450,26400,4,3,400,215,3,3,4,3,1,1,1,1,1,0,0,2,2,1,3
0,115,0,4250,4200,5,5,500,500,0,0,5,4,0,0,1,0,0,0,0,0,1,5,11
21,94,0,28900,8800,4,2,400,165,4,1,4,2,4,3,0,2,0,1,0,2,0,15,9
29,86,0,31550,21650,4,3,400,281,3,2,4,3,2,3,0,0,2,1,0,3,1,2,5
84,31,0,31600,8900,3,2,129,153,2,0,3,0,2,3,1,1,0,0,0,3,1,5,5
101,40,1,27950,23950,2,1,200,46,1,1,2,1,1,0,0,0,0,0,0,1,0,10,10
26,89,0,21750,15100,5,4,499,309,4,2,5,2,1,3,1,0,0,1,0,0,2,2,0
81,34,0,30150,24450,3,4,210,374,3,4,3,4,3,0,0,0,0,1,0,2,1,8,6
37,78,0,8850,23800,5,3,500,271,1,3,4,3,0,1,0,0,1,0,0,1,2,2,1
78,37,0,26850,25700,5,2,254,93,3,1,5,2,1,0,2,0,0,1,0,2,1,1,3
51,64,0,26650,26450,5,4,496,310,1,4,5,4,2,2,0,1,0,1,0,3,2,15,12
26,89,0,9200,17150,5,4,485,400,3,4,5,4,0,1,1,0,2,0,0,1,2,6,11
21,94,0,29850,25700,4,4,310,337,2,3,4,4,3,3,0,1,3,1,0,1,2,6,1
0,115,0,31250,21950,5,5,500,500,4,3,5,4,2,5,4,4,3,3,0,5,5,13,13
0,115,0,24000,27150,5,5,500,500,0,5,5,5,0,4,5,1,5,0,0,4,5,14,9
44,71,0,27150,11450,4,5,377,407,3,2,4,4,2,1,0,1,0,1,0,2,1,12,11
36,79,0,1000,23600,2,5,181,493,0,5,0,5,0,0,2,0,2,0,1,0,5,1,4
33,82,0,31400,2400,4,3,351,159,4,0,4,0,1,3,0,1,0,1,0,1,0,5,1
24,40,1,23850,1000,3,1,300,100,3,0,3,0,1,2,0,1,0,1,0,2,0,14,5
88,40,1,29400,16050,2,2,72,154,2,0,2,1,2,1,0,1,0,1,0,1,0,1,4
92,23,0,23950,23200,3,1,298,62,2,1,3,1,1,0,0,0,0,0,0,1,0,15,14
46,69,0,30900,24800,5,5,500,436,4,5,5,5,5,1,0,0,3,2,0,4,4,10,4
23,92,0,32850,27550,5,5,479,416,5,5,5,5,5,3,2,1,5,3,0,4,5,27,27
0,115,0,25850,23200,5,5,500,500,4,5,5,5,3,5,5,3,3,3,0,4,3,2,1
98,17,0,29100,23650,5,1,446,9,5,1,5,1,2,1,0,0,1,1,0,2,0,12,12
76,37,1,26550,25350,2,3,200,161,1,3,2,3,1,0,0,0,0,0,1,0,0,10,8
97,18,0,17700,1600,4,1,329,100,4,0,4,0,0,0,0,0,0,0,0,1,0,6,11
52,63,0,22150,9050,4,1,352,13,3,1,4,1,1,0,0,1,0,0,0,0,0,2,0
94,40,1,26750,26050,2,3,175,287,2,3,2,3,1,0,0,1,0,0,0,2,0,2,7
0,115,0,34400,22000,5,5,500,500,5,5,5,5,4,5,5,5,2,3,1,5,5,7,8
61,11,1,4250,4250,5,3,288,212,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1
77,38,0,29650,5700,4,1,394,28,4,0,4,0,2,1,0,1,0,1,0,2,0,3,2
0,115,0,4600,27250,5,5,500,500,0,5,2,5,0,0,4,0,5,1,2,0,5,13,8
41,74,0,29050,26550,5,5,450,348,3,5,5,5,2,1,1,0,2,1,1,3,2,4,3
31,84,0,34500,27350,5,5,404,333,5,5,5,5,5,2,0,2,0,2,1,3,3,24,21
45,34,1,4300,4500,2,5,181,484,0,0,2,4,0,0,1,0,0,0,1,0,1,11,5
94,21,0,7000,23800,1,4,57,331,0,4,0,4,0,0,0,0,0,0,0,0,2,1,2
72,20,1,4250,4300,1,1,89,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,115,0,27000,25800,5,5,500,500,3,5,5,5,1,5,5,4,5,2,0,3,5,14,6
43,72,0,14600,25550,2,4,119,302,1,4,2,4,0,1,1,0,0,0,0,0,0,4,9
64,51,0,28350,24950,4,3,325,227,2,3,4,3,1,1,2,0,2,0,1,3,3,8,6
70,45,0,11950,25750,4,4,258,362,0,4,3,4,0,0,0,1,0,1,0,0,2,0,5
90,25,0,26800,22550,5,3,499,281,4,3,5,3,2,2,0,0,0,0,0,1,1,2,3
24,91,0,25800,28050,4,3,316,268,2,3,4,3,0,1,1,2,2,1,0,1,2,4,8
97,18,0,27900,27700,3,3,300,172,2,3,3,3,1,0,0,0,1,0,0,1,2,2,7
104,-2,1,26100,23450,4,5,266,444,2,5,4,5,0,3,0,0,0,3,1,3,1,2,5
37,78,0,20800,2150,5,2,448,108,5,0,5,0,0,2,0,1,0,0,0,1,0,2,0
74,41,0,28600,26750,5,5,500,352,2,5,5,5,1,0,1,0,2,0,0,3,4,7,2
0,115,0,28800,3800,5,5,500,500,5,0,5,0,4,5,1,5,0,3,0,4,0,4,2
26,89,0,4300,4250,5,4,500,341,0,0,4,2,1,0,0,0,0,0,0,0,0,5,11
91,24,0,17700,1600,5,4,473,400,5,0,5,0,0,0,0,0,0,0,0,1,0,6,11
95,20,0,27900,5800,5,3,499,215,5,0,5,2,3,0,0,0,0,0,0,3,0,9,10
0,115,0,4950,26150,5,5,500,500,0,5,1,5,0,0,4,0,4,0,1,1,3,4,7
56,59,0,29800,24550,3,4,300,311,3,4,3,4,3,2,0,1,1,0,0,1,1,5,6
16,99,0,5200,25000,4,4,333,394,0,4,2,4,0,1,2,0,4,0,0,0,4,6,15
20,95,0,12750,23800,4,5,319,451,1,5,4,5,0,3,4,0,4,0,1,3,3,2,16
68,47,0,30550,11750,4,1,311,100,4,1,4,1,3,1,0,0,0,1,0,2,0,10,3
118,33,1,19900,9900,2,3,121,104,0,3,2,3,0,0,0,0,0,0,0,0,0,2,0
24,91,0,31400,27650,5,5,405,381,4,5,5,5,4,2,3,1,4,0,2,2,5,6,3
61,54,0,30100,26750,3,2,299,195,2,2,3,2,2,1,0,1,1,1,0,2,2,13,13
60,55,0,4450,4150,2,2,134,175,0,0,1,0,1,0,0,0,0,0,0,0,0,9,7
57,30,1,4200,28050,4,5,308,486,0,5,1,5,0,0,0,0,1,0,0,0,3,4,10
27,88,0,27900,8450,5,3,471,276,4,0,5,2,2,3,1,1,0,2,0,2,0,12,10
99,16,0,24500,27650,4,2,357,110,1,2,4,2,0,0,0,1,1,1,0,1,0,13,15
94,21,0,21150,26050,1,2,25,199,1,2,1,2,0,1,0,0,0,0,0,0,0,4,4
28,87,0,6050,26950,3,4,219,310,0,4,3,4,0,0,2,0,2,0,1,0,4,10,11
75,3,1,22250,22800,3,3,161,122,3,3,3,3,3,1,0,0,0,1,0,1,2,6,12
14,101,0,22200,14900,5,5,440,412,5,3,5,3,2,3,3,1,2,3,0,3,3,2,0
14,101,0,7550,27050,5,5,500,500,0,5,1,5,1,0,3,0,5,0,1,0,5,7,7
0,115,0,20100,1000,5,5,500,500,4,0,5,0,1,1,0,1,0,0,0,1,0,4,13
86,29,0,31150,9950,4,4,378,342,4,0,4,2,3,3,0,1,0,0,0,0,0,12,10
16,99,0,24150,8050,3,3,300,222,3,1,3,3,0,3,0,1,0,1,0,3,0,1,2
95,20,0,4800,20300,2,1,114,1,0,1,0,1,0,1,0,0,0,0,0,0,0,10,8
62,53,0,24900,2700,5,3,414,196,5,0,5,0,2,3,0,0,0,2,0,4,1,8,10
62,40,1,20800,14750,2,3,193,182,2,0,2,1,0,2,0,1,0,1,0,0,0,1,1
36,40,1,2000,29500,4,5,384,500,0,5,0,5,0,0,1,0,1,0,0,0,4,12,15
28,87,0,27150,27950,4,4,372,258,1,4,4,4,1,3,1,0,2,1,2,3,2,10,15
89,26,0,21100,8050,4,3,238,300,4,1,4,1,1,0,0,0,0,2,0,1,0,2,0
118,16,1,30550,24700,2,2,200,126,2,2,2,2,1,1,0,0,0,0,0,0,0,8,3
60,55,0,4250,4250,4,2,242,88,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
101,32,1,14050,25250,4,4,359,328,1,4,3,4,1,0,1,0,0,0,0,0,0,12,13
104,29,1,32750,22800,1,1,100,2,1,1,1,1,1,1,0,0,0,0,1,0,1,11,4
53,62,0,26850,27250,5,5,424,320,4,5,5,5,2,0,3,2,1,0,0,1,4,2,8
16,99,0,29600,18900,5,3,443,300,5,3,5,3,4,4,0,1,0,4,0,4,0,14,5
39,76,0,15900,26950,5,5,416,500,0,5,4,5,0,1,4,0,4,0,1,1,4,10,10
0,115,0,29150,15100,5,5,500,500,4,3,5,4,3,5,2,5,2,3,1,5,3,16,9
111,40,1,28850,26850,2,2,186,174,0,2,2,2,0,0,0,0,1,1,0,1,0,2,8
55,60,0,27850,26350,4,5,346,500,0,5,4,5,2,3,0,1,3,0,3,3,2,4,6
29,86,0,30950,26850,3,3,208,242,2,3,3,3,3,3,1,1,0,2,1,1,3,5,9
84,31,0,26250,26350,3,1,221,39,1,1,3,1,0,1,0,1,1,0,0,0,1,3,6
